season,week,celebrity_name,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge,residual,fan_score
4,1,Billy Ray Cyrus,130.0,9.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,-1.6949207133866333,0.0,,1,-6.650803293513885,0.9652900302318598
4,2,Billy Ray Cyrus,210.0,5.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,-0.473719695975304,130.0,80.0,0,-2.579968191896116,0.7841444972395265
4,3,Billy Ray Cyrus,210.0,3.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.1685499656158104,170.0,0.0,0,-0.48163019497963155,0.5599145074429207
4,4,Billy Ray Cyrus,210.0,5.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.3924136776100384,183.33333333333331,0.0,0,-0.8760486264893981,0.6077881635828064
4,5,Billy Ray Cyrus,170.0,7.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.0879769178847233,190.0,-40.0,0,-2.223214637682431,0.7524286439050918
4,6,Billy Ray Cyrus,210.0,5.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.4416302975242741,186.0,40.0,0,-0.7804441250419822,0.5963361551847786
4,7,Billy Ray Cyrus,190.0,4.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.3598453442588137,190.0,-20.0,1,-0.31280920434539183,0.5390216360516493
4,8,Billy Ray Cyrus,190.0,5.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.5688174550211677,190.0,0.0,1,-0.3614246880859433,0.5450555379868239
4,1,Clyde Drexler,160.0,7.0,True,Elena Grinenko,Athlete,44,Louisiana,United States,Eliminated Week 5,8,5,-0.8071051016126827,0.0,,0,-1.4355183105059197,0.6721133770508957
4,2,Clyde Drexler,180.0,7.0,True,Elena Grinenko,Athlete,44,Louisiana,United States,Eliminated Week 5,8,5,-1.5903446936313783,160.0,20.0,1,-2.0978241414587977,0.7405659321833277
4,3,Clyde Drexler,160.0,5.0,True,Elena Grinenko,Athlete,44,Louisiana,United States,Eliminated Week 5,8,5,-0.5445460427587725,170.0,-20.0,1,0.6107985355727301,0.42423812080412904
4,4,Clyde Drexler,150.0,7.0,True,Elena Grinenko,Athlete,44,Louisiana,United States,Eliminated Week 5,8,5,-0.2392766326890477,166.66666666666666,-10.0,1,0.3039701699647921,0.4620767013277815
4,5,Clyde Drexler,130.0,8.0,True,Elena Grinenko,Athlete,44,Louisiana,United States,Eliminated Week 5,8,5,-0.26393075365417,162.5,-20.0,1,-0.17004968125818998,0.5212434139166742
4,1,Heather Mills,180.0,5.0,True,Jonathan Roberts,Model,39,,England,Eliminated Week 6,7,6,-0.2152280270967155,0.0,,0,-0.5598042478754603,0.5695222281552687
4,2,Heather Mills,240.0,3.0,True,Jonathan Roberts,Model,39,,England,Eliminated Week 6,7,6,0.6429053016807704,180.0,60.0,0,2.387266070260333,0.23260980010610596
4,3,Heather Mills,240.0,1.0,True,Jonathan Roberts,Model,39,,England,Eliminated Week 6,7,6,0.5964075706405603,210.0,0.0,0,3.239088296887192,0.1652677472862475
4,4,Heather Mills,230.0,4.0,True,Jonathan Roberts,Model,39,,England,Eliminated Week 6,7,6,0.6029771143764004,220.0,-10.0,0,2.0341640916533423,0.26559617220217674
4,5,Heather Mills,210.0,5.0,True,Jonathan Roberts,Model,39,,England,Eliminated Week 6,7,6,0.4398845894236167,222.5,-20.0,0,1.3386406689709505,0.33864904597767825
4,6,Heather Mills,230.0,4.0,True,Jonathan Roberts,Model,39,,England,Eliminated Week 6,7,6,0.6009067982707336,220.0,20.0,0,2.0305178799820496,0.2659519297612653
4,1,Ian Ziering,210.0,3.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,0.6725875846772351,0.0,,0,-1.1628873865120326,0.641399532436226
4,2,Ian Ziering,220.0,4.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,-0.1015113634232792,210.0,10.0,0,-2.240039433211223,0.7539923736585226
4,3,Ian Ziering,240.0,1.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,0.5964075706405603,215.0,20.0,0,0.25582244902708595,0.4680657224782259
4,4,Ian Ziering,240.0,3.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,0.7082588327595815,223.33333333333331,0.0,0,-0.35260488940383716,0.5439617997110836
4,5,Ian Ziering,240.0,4.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,0.7038153430777868,227.5,0.0,0,-0.7631398068722337,0.5942516886831816
4,6,Ian Ziering,240.0,3.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,0.6805450486439633,230.0,0.0,0,-0.3791018142106548,0.5472463497552318
4,7,Ian Ziering,270.0,2.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,0.9408800285666232,231.66666666666663,30.0,0,0.5016287822853127,0.43762305985783323
4,8,Ian Ziering,235.0,4.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,0.9060206169798238,237.14285714285717,-35.0,0,-0.37474570844740196,0.546706643097546
4,9,Ian Ziering,290.0,3.0,True,Cheryl Burke,Actor/Actress,42,New Jersey,United States,Eliminated Week 9,4,9,1.2193091813873058,236.875,55.0,1,0.774403353119423,0.40439112121052595
4,1,Joey Fatone,240.0,1.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,1.5604031964511855,0.0,,0,-0.7659705251486058,0.5945929097176625
4,2,Joey Fatone,240.0,3.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,0.6429053016807704,240.0,0.0,0,-2.411924104060941,0.7695837009901889
4,3,Joey Fatone,240.0,1.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,0.5964075706405603,240.0,0.0,0,-1.6605067902734447,0.6964085062270231
4,4,Joey Fatone,280.0,1.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,1.1293857062923056,240.0,40.0,0,-0.7218331773704851,0.5892622962101027
4,5,Joey Fatone,250.00000000000003,3.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,0.7917922609625104,250.0,-29.99999999999997,0,-2.1162381765155622,0.7423309365770379
4,6,Joey Fatone,270.0,2.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,0.9194597997636526,250.0,19.99999999999997,0,-1.4747376662330804,0.6764202247426203
4,7,Joey Fatone,295.0,1.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,1.122453367412814,253.33333333333331,25.0,0,-0.6894179096129269,0.5853339289420091
4,8,Joey Fatone,275.0,2.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,1.205756760943074,259.2857142857143,-20.0,0,-0.9394377648666206,0.6153172174754369
4,9,Joey Fatone,300.0,1.0,True,Kym Johnson,Singer/Rapper,30,New York,United States,2nd Place,2,999,1.2862039494434672,261.25,25.0,0,-0.3745269416640582,0.5466795357321839
4,1,John Ratzenberger,170.0,6.0,True,Edyta Sliwinska,Actor/Actress,59,Connecticut,United States,Eliminated Week 7,6,7,-0.5111665643546991,0.0,,0,-2.497661279190691,0.777097373654692
4,2,John Ratzenberger,210.0,5.0,True,Edyta Sliwinska,Actor/Actress,59,Connecticut,United States,Eliminated Week 7,6,7,-0.473719695975304,170.0,40.0,0,-1.4460949747769654,0.6732777412355503
4,3,John Ratzenberger,200.0,4.0,True,Edyta Sliwinska,Actor/Actress,59,Connecticut,United States,Eliminated Week 7,6,7,0.0259307639408938,190.0,-10.0,0,-0.08252675553003463,0.5103143809870024
4,4,John Ratzenberger,160.0,6.0,True,Edyta Sliwinska,Actor/Actress,59,Connecticut,United States,Eliminated Week 7,6,7,-0.1339949143058666,193.33333333333331,-40.0,0,-1.1863379794616815,0.644091928288657
4,5,John Ratzenberger,180.0,6.0,True,Edyta Sliwinska,Actor/Actress,59,Connecticut,United States,Eliminated Week 7,6,7,0.1759538357694467,185.0,20.0,0,-0.6683508440951753,0.582774973165781
4,6,John Ratzenberger,190.0,6.0,True,Edyta Sliwinska,Actor/Actress,59,Connecticut,United States,Eliminated Week 7,6,7,0.2823537967778146,184.0,10.0,1,-0.30267567801522866,0.5377624140891184
4,7,John Ratzenberger,225.0,3.0,True,Edyta Sliwinska,Actor/Actress,59,Connecticut,United States,Eliminated Week 7,6,7,0.6140480186434805,185.0,35.0,0,1.3531771804867851,0.33702311870387636
4,1,Laila Ali,230.0,2.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,1.2644646591932025,0.0,,0,-0.703827556463835,0.5870815880942659
4,2,Laila Ali,270.0,1.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,1.759530299336845,230.0,40.0,0,1.3545003324167806,0.3368753130807246
4,3,Laila Ali,210.0,3.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,0.1685499656158104,250.0,-60.0,0,-2.2138837607413295,0.7515585439243505
4,4,Laila Ali,210.0,5.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,0.3924136776100384,236.66666666666663,0.0,0,-2.6975510036638646,0.7939293656324264
4,5,Laila Ali,280.0,2.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,1.0557230146166805,230.0,70.0,0,-0.3016894130582153,0.5376398318961396
4,6,Laila Ali,280.0,1.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,0.9990980501368822,240.0,0.0,0,0.04870603101463988,0.4939120470017305
4,7,Laila Ali,295.0,1.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,1.122453367412814,246.66666666666663,15.0,0,0.28826988753388116,0.46402851778114945
4,8,Laila Ali,265.0,3.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,1.130822724952261,253.57142857142856,-30.0,0,-0.5071895153436583,0.5630610946003793
4,9,Laila Ali,300.0,1.0,True,Maksim Chmerkoskiy,Athlete,29,Florida,United States,3rd Place,3,999,1.2862039494434672,255.0,35.0,0,0.6045553681610749,0.42500077901695305
4,1,Leeza Gibbons,150.0,8.0,True,Tony Dovolani,TV Personality,50,South Carolina,United States,Eliminated Week 4,9,4,-1.103043638870666,0.0,,1,-1.1917434634656843,0.6447112565818659
4,2,Leeza Gibbons,210.0,5.0,True,Tony Dovolani,TV Personality,50,South Carolina,United States,Eliminated Week 4,9,4,-0.473719695975304,150.0,60.0,0,1.4869684166634602,0.32224271366742546
4,3,Leeza Gibbons,240.0,1.0,True,Tony Dovolani,TV Personality,50,South Carolina,United States,Eliminated Week 4,9,4,0.5964075706405603,180.0,30.0,0,5.1386833840478285,0.07113779095687431
4,4,Leeza Gibbons,160.0,6.0,True,Tony Dovolani,TV Personality,50,South Carolina,United States,Eliminated Week 4,9,4,-0.1339949143058666,200.0,-80.0,0,1.83597422339151,0.28536821163506076
4,1,Paulina Porizkova,190.0,4.0,True,Alec Mazo,Model,41,,Czechoslovakia,Eliminated Week 2,11,2,0.080710510161268,0.0,,0,4.37805278343977,0.10074026007518645
4,2,Paulina Porizkova,210.0,5.0,True,Alec Mazo,Model,41,,Czechoslovakia,Eliminated Week 2,11,2,-0.473719695975304,190.0,20.0,0,3.620841633782611,0.1405872738980835
4,1,Shandi Finnessey,190.0,4.0,True,Brian Fortuna,Beauty Pagent,28,Missouri,United States,Eliminated Week 3,10,3,0.080710510161268,0.0,,0,3.3780527834397702,0.15590392199878478
4,2,Shandi Finnessey,200.0,6.0,True,Brian Fortuna,Beauty Pagent,28,Missouri,United States,Eliminated Week 3,10,3,-0.8459280285273288,190.0,10.0,1,1.7302911876914848,0.2962654059164311
4,3,Shandi Finnessey,210.0,3.0,True,Brian Fortuna,Beauty Pagent,28,Missouri,United States,Eliminated Week 3,10,3,0.1685499656158104,195.0,10.0,0,4.602040565719838,0.09103849687344237
5,1,Albert Reed,210.0,4.0,True,Anna Trebunskaya,Model,22,Florida,United States,Eliminated Week 2,11,2,-0.1418449445479989,0.0,,0,3.9860912398620965,0.11993502312495424
5,2,Albert Reed,210.0,5.0,True,Anna Trebunskaya,Model,22,Florida,United States,Eliminated Week 2,11,2,0.165949817466077,210.0,0.0,0,4.814355212543146,0.08262700309490374
5,1,Cameron Mathison,210.0,4.0,True,Edyta Sliwinska,Actor/Actress,38,,Canada,Eliminated Week 8,5,8,-0.1418449445479989,0.0,,0,-2.0139087601379035,0.7324236936767736
5,2,Cameron Mathison,210.0,5.0,True,Edyta Sliwinska,Actor/Actress,38,,Canada,Eliminated Week 8,5,8,0.165949817466077,210.0,0.0,0,-1.1856447874568543,0.6440124715145283
5,3,Cameron Mathison,230.0,4.0,True,Edyta Sliwinska,Actor/Actress,38,,Canada,Eliminated Week 8,5,8,0.3157521580813275,210.0,20.0,0,-0.5051607748505242,0.5628115199433564
5,4,Cameron Mathison,270.0,2.0,True,Edyta Sliwinska,Actor/Actress,38,,Canada,Eliminated Week 8,5,8,0.6287824839645065,216.66666666666663,40.0,0,0.9017645101673715,0.38915102248680383
5,5,Cameron Mathison,260.0,3.0,True,Edyta Sliwinska,Actor/Actress,38,,Canada,Eliminated Week 8,5,8,0.754614980470509,230.0,-10.0,0,0.751349110253777,0.40717056392054696
5,6,Cameron Mathison,250.00000000000003,4.0,True,Edyta Sliwinska,Actor/Actress,38,,Canada,Eliminated Week 8,5,8,0.7461100199992761,236.0,-9.999999999999972,0,0.3397970432127435,0.4576272465163252
5,7,Cameron Mathison,255.0,4.0,True,Edyta Sliwinska,Actor/Actress,38,,Canada,Eliminated Week 8,5,8,0.920036079504094,238.33333333333331,4.999999999999972,0,0.6539224494008886,0.41898018717312085
5,8,Cameron Mathison,255.0,3.0,True,Edyta Sliwinska,Actor/Actress,38,,Canada,Eliminated Week 8,5,8,1.0702482455826683,240.7142857142857,0.0,0,1.3430968847380331,0.338150205401116
5,1,Floyd Mayweather Jr. ,180.0,6.0,True,Karina Smirnoff,Athlete,30,Michigan,United States,Eliminated Week 4,9,4,-1.1631285452935938,0.0,,1,-0.4642556922851213,0.5577727783667134
5,2,Floyd Mayweather Jr. ,210.0,5.0,True,Karina Smirnoff,Athlete,30,Michigan,United States,Eliminated Week 4,9,4,0.165949817466077,180.0,30.0,0,2.713950299703783,0.20473235952126084
5,3,Floyd Mayweather Jr. ,210.0,5.0,True,Karina Smirnoff,Athlete,30,Michigan,United States,Eliminated Week 4,9,4,0.1109399474339799,195.0,0.0,0,2.6672701450099563,0.2085587172814336
5,4,Floyd Mayweather Jr. ,230.0,4.0,True,Karina Smirnoff,Athlete,30,Michigan,United States,Eliminated Week 4,9,4,0.2934318258501031,200.0,20.0,0,3.4220606649788765,0.15303012466147609
5,1,Helio Castroneves,250.00000000000003,2.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,1.2198665231127952,0.0,,0,-2.782373167855833,0.8007816069517729
5,2,Helio Castroneves,270.0,1.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,1.019406021577331,250.00000000000003,19.99999999999997,0,-1.8820595503987896,0.7193076202683707
5,3,Helio Castroneves,240.0,3.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,0.4181582634050012,260.0,-30.0,0,-3.740808825300536,0.8665050644450504
5,4,Helio Castroneves,270.0,2.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,0.6287824839645065,253.33333333333331,30.0,0,-2.9755183741400737,0.815741700583027
5,5,Helio Castroneves,230.0,5.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,0.5142066681082229,257.5,-40.0,0,-4.413325264077475,0.9008462239584495
5,6,Helio Castroneves,280.0,2.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,0.9699430259990586,252.0,50.0,0,-2.379133655793197,0.7666635827910062
5,7,Helio Castroneves,260.0,3.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,0.9568375226842578,256.6666666666667,-20.0,0,-2.80325057489874,0.8024416704682465
5,8,Helio Castroneves,285.0,1.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,1.2910444452444223,257.1428571428572,25.0,0,-1.3797478390753835,0.6659388789383283
5,9,Helio Castroneves,300.0,1.0,True,Julianne Hough,Racing Driver,32,,Brazil,1st Place,1,999,1.4052369257726598,260.625,15.0,0,-1.1669795032328478,0.6418700022113183
5,1,Jane Seymour,240.0,3.0,True,Tony Dovolani,Actor/Actress,56,,England,Eliminated Week 7,6,7,0.8794386561975959,0.0,,0,1.2014158177825163,0.3541817520810022
5,2,Jane Seymour,210.0,5.0,True,Tony Dovolani,Actor/Actress,56,,England,Eliminated Week 7,6,7,0.165949817466077,240.0,-30.0,0,-0.08523987461749094,0.5106533717582044
5,3,Jane Seymour,270.0,1.0,True,Tony Dovolani,Actor/Actress,56,,England,Eliminated Week 7,6,7,0.7253765793760225,225.0,60.0,0,2.5164291615910956,0.22128139530331165
5,4,Jane Seymour,260.0,3.0,True,Tony Dovolani,Actor/Actress,56,,England,Eliminated Week 7,6,7,0.5449448194359057,240.0,-10.0,0,1.4155492693485323,0.330090750911218
5,5,Jane Seymour,260.0,3.0,True,Tony Dovolani,Actor/Actress,56,,England,Eliminated Week 7,6,7,0.754614980470509,245.0,0.0,0,1.8015515666734583,0.2888910997544589
5,6,Jane Seymour,220.0,6.0,True,Tony Dovolani,Actor/Actress,56,,England,Eliminated Week 7,6,7,0.5222770139994931,248.0,-40.0,1,0.3340708725575521,0.4583379630573608
5,7,Jane Seymour,250.00000000000003,5.0,True,Tony Dovolani,Actor/Actress,56,,England,Eliminated Week 7,6,7,0.8832346363239305,243.33333333333331,30.00000000000003,1,1.370820062042153,0.3350549113269603
5,1,Jennie Garth,210.0,4.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,-0.1418449445479989,0.0,,0,-3.0139087601379035,0.8186094074557394
5,2,Jennie Garth,210.0,5.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,0.165949817466077,210.0,0.0,0,-2.1856447874568543,0.7489128240773205
5,3,Jennie Garth,260.0,2.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,0.6229704740523487,210.0,50.0,0,-0.13078372297963625,0.5163421424072335
5,4,Jennie Garth,270.0,2.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,0.6287824839645065,226.66666666666663,10.0,0,-0.06476718555284044,0.5080951907562267
5,5,Jennie Garth,250.00000000000003,4.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,0.6744788763497471,237.5,-19.99999999999997,0,-0.7813384760973587,0.5964437943461955
5,6,Jennie Garth,270.0,3.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,0.895332023999131,240.0,19.99999999999997,0,0.03264629682817066,0.4959193035029003
5,7,Jennie Garth,265.0,2.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,0.9936389658644216,245.0,-5.0,0,0.6391714879622685,0.4207767085336804
5,8,Jennie Garth,250.00000000000003,4.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,1.033448878972376,247.8571428571429,-14.999999999999972,0,-0.11446194426192502,0.5143038390318582
5,9,Jennie Garth,290.0,2.0,True,Derek Hough,Actor/Actress,35,Illinois,United States,Eliminated Week 9,4,9,1.335842509685121,248.125,39.99999999999997,0,1.2523144120759007,0.34838238949074884
5,1,Josie Maran,160.0,7.0,True,Alec Mazo,Model,29,California,United States,Eliminated Week 1,12,1,-1.8439842791239904,0.0,,1,0.919976511573843,0.3869886099181466
5,1,Marie Osmond,210.0,4.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,-0.1418449445479989,0.0,,0,-4.0139087601379035,0.8815253118261754
5,2,Marie Osmond,240.0,3.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,0.592677919521704,210.0,30.0,0,-1.6007887774873977,0.6900588383826288
5,3,Marie Osmond,260.0,2.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,0.6229704740523487,225.0,20.0,0,-1.080581266559955,0.6318800238538547
5,4,Marie Osmond,260.0,3.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,0.5449448194359057,236.66666666666663,0.0,0,-1.5956068320780634,0.6895044145517617
5,5,Marie Osmond,210.0,6.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,0.3539344598666988,242.5,-50.0,1,-2.9808192386813834,0.816139746241151
5,6,Marie Osmond,230.0,5.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,0.5968880159994207,236.0,20.0,0,-2.33966488869077,0.7631147279192931
5,7,Marie Osmond,260.0,3.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,0.9568375226842578,235.0,30.0,0,-0.8757652341716131,0.6077543852940503
5,8,Marie Osmond,245.0,5.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,0.9966495123620834,238.57142857142856,-15.000000000000028,1,-1.4453725376517852,0.6731982772728016
5,9,Marie Osmond,280.0,3.0,True,Jonathan Roberts,Singer/Rapper,47,Utah,United States,3rd Place,3,999,1.2664480935975824,239.375,35.00000000000003,1,-0.1342091801549654,0.5167698550671449
5,1,Mark Cuban,210.0,4.0,True,Kym Johnson,TV Personality,49,Pennsylvania,United States,Eliminated Week 5,8,5,-0.1418449445479989,0.0,,0,0.9860912398620965,0.37917636034002855
5,2,Mark Cuban,180.0,6.0,True,Kym Johnson,TV Personality,49,Pennsylvania,United States,Eliminated Week 5,8,5,-0.2607782845895499,210.0,-30.0,0,0.6461534351559521,0.419926111746825
5,3,Mark Cuban,200.0,6.0,True,Kym Johnson,TV Personality,49,Pennsylvania,United States,Eliminated Week 5,8,5,0.0085338421103062,195.0,20.0,0,1.0702597168589056,0.36932122681314905
