season,celebrity_name,week,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge
3,Emmitt Smith,4,240.0,4.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,0.5067307314904086,223.33333333333334,50.0,False
3,Emmitt Smith,5,270.0,1.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,0.8053186862634502,227.5,30.0,False
3,Emmitt Smith,6,250.00000000000003,2.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,1.1382969770627347,236.0,-19.99999999999997,False
3,Emmitt Smith,7,285.0,1.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,1.14467417176233,238.33333333333334,34.99999999999997,False
3,Emmitt Smith,8,270.0,2.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,1.2423891537105098,245.0,-15.0,False
3,Emmitt Smith,9,295.0,1.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,1.556997888323046,248.125,25.0,True
3,Emmitt Smith,10,296.666,1.0,True,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,2.0225995873897262,253.33333333333334,1.6659999999999968,True
3,Emmitt Smith,11,,,False,Cheryl Burke,Athlete,37,Florida,United States,1st Place,1,999,0.0,257.6666,,False
3,Harry Hamlin,1,170.0,7.0,True,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-0.5445602208425823,,,False
3,Harry Hamlin,2,210.0,6.0,True,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,0.012181903676933056,170.0,40.0,False
3,Harry Hamlin,3,220.0,3.0,True,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,0.33071596107517487,190.0,10.0,False
3,Harry Hamlin,4,,7.0,False,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-1.5201921944712258,200.0,-220.0,True
3,Harry Hamlin,5,,4.0,False,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-1.2565748466696935,150.0,0.0,True
3,Harry Hamlin,6,,6.0,False,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-0.8555353076012908,120.0,0.0,True
3,Harry Hamlin,7,,5.0,False,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-0.8657199618370566,100.0,0.0,True
3,Harry Hamlin,8,,4.0,False,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-0.720321371034285,85.71428571428571,0.0,True
3,Harry Hamlin,9,,2.0,False,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-0.5838742081211422,75.0,0.0,True
3,Harry Hamlin,10,,2.0,False,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,-0.44946657497549475,66.66666666666667,0.0,True
3,Harry Hamlin,11,,,False,Ashly DelGrosso,Actor/Actress,54,California,United States,Eliminated Week 3,9,3,0.0,60.0,,False
3,Jerry Springer,1,160.0,8.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,-0.7841667180133186,,,False
3,Jerry Springer,2,190.0,7.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,-0.2558199772155949,160.0,30.0,True
3,Jerry Springer,3,210.0,4.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.22677665902297706,175.0,20.0,False
3,Jerry Springer,4,220.0,5.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.3378204876602724,186.66666666666666,10.0,False
3,Jerry Springer,5,240.0,3.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.5762194048264342,195.0,20.0,True
3,Jerry Springer,6,180.0,5.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.5800239373568075,204.0,-60.0,True
3,Jerry Springer,7,230.0,4.0,True,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.7567033740501679,200.0,50.0,True
3,Jerry Springer,8,,4.0,False,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,-0.720321371034285,204.28571428571428,-230.0,True
3,Jerry Springer,9,,2.0,False,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,-0.5838742081211422,178.75,0.0,True
3,Jerry Springer,10,,2.0,False,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,-0.44946657497549475,158.88888888888889,0.0,True
3,Jerry Springer,11,,,False,Kym Johnson,TV Personality,62,,England,Eliminated Week 7,5,7,0.0,143.0,,False
3,Joey Lawrence,1,210.0,4.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.4138657678403629,,,False
3,Joey Lawrence,2,290.0,1.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.084189427247045,210.0,80.0,False
3,Joey Lawrence,3,220.0,3.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.33071596107517487,250.0,-70.0,False
3,Joey Lawrence,4,270.0,3.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.7600960972356129,240.0,50.0,False
3,Joey Lawrence,5,250.00000000000003,2.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.6525858319721064,247.5,-19.99999999999997,False
3,Joey Lawrence,6,240.0,3.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.0585436856761736,248.0,-10.000000000000028,False
3,Joey Lawrence,7,285.0,1.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.14467417176233,246.66666666666666,45.0,False
3,Joey Lawrence,8,270.0,2.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.2423891537105098,252.14285714285714,-15.0,False
3,Joey Lawrence,9,295.0,1.0,True,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,1.556997888323046,254.375,25.0,True
3,Joey Lawrence,10,0.0,2.0,False,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,-0.44946657497549475,258.8888888888889,-295.0,True
3,Joey Lawrence,11,,,False,Edyta Sliwinska,Actor/Actress,30,Pennsylvania,United States,3rd Place,3,999,0.0,233.0,,False
3,Mario Lopez,1,260.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.6118982536940443,,,False
3,Mario Lopez,2,210.0,6.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.012181903676933056,260.0,-50.0,False
3,Mario Lopez,3,220.0,3.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.33071596107517487,235.0,10.0,False
3,Mario Lopez,4,290.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.9290063410657491,230.0,70.0,False
3,Mario Lopez,5,270.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.8053186862634502,245.0,-20.0,False
3,Mario Lopez,6,280.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.3775568512224177,250.0,10.0,False
3,Mario Lopez,7,280.0,2.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.1094040992430427,255.0,0.0,False
3,Mario Lopez,8,285.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.351428627307443,258.57142857142856,5.0,False
3,Mario Lopez,9,295.0,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,1.556997888323046,261.875,10.0,True
3,Mario Lopez,10,296.666,1.0,True,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,2.0225995873897262,265.55555555555554,1.6659999999999968,True
3,Mario Lopez,11,,,False,Karina Smirnoff,Actor/Actress,32,California,United States,2nd Place,2,999,0.0,268.6666,,False
3,Monique Coleman,1,190.0,5.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,-0.06534722650110972,,,False
3,Monique Coleman,2,260.0,2.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,0.682186605908253,190.0,70.0,False
3,Monique Coleman,3,270.0,1.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,0.850412471336164,225.0,10.0,False
3,Monique Coleman,4,240.0,4.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,0.5067307314904086,240.0,-30.0,False
3,Monique Coleman,5,270.0,1.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,0.8053186862634502,240.0,30.0,False
3,Monique Coleman,6,230.0,4.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,0.9787903942896126,246.0,-40.0,False
3,Monique Coleman,7,270.0,3.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,1.0388639542044678,243.33333333333334,40.0,False
3,Monique Coleman,8,265.0,3.0,True,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,1.2060426625115321,247.14285714285714,-5.0,True
3,Monique Coleman,9,,2.0,False,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,-0.5838742081211422,249.375,-265.0,True
3,Monique Coleman,10,,2.0,False,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,-0.44946657497549475,221.66666666666666,0.0,True
3,Monique Coleman,11,,,False,Louis van Amstel,Actor/Actress,25,South Carolina,United States,Eliminated Week 8,4,8,0.0,199.5,,False
3,Sara Evans,1,150.0,9.0,True,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,-1.0237732151840548,,,True
3,Sara Evans,2,210.0,6.0,True,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,0.012181903676933056,150.0,60.0,False
3,Sara Evans,3,250.00000000000003,2.0,True,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,0.6425338672317688,180.0,40.00000000000003,False
3,Sara Evans,4,200.0,6.0,True,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,0.1689102438301362,203.33333333333334,-50.00000000000003,True
3,Sara Evans,5,240.0,3.0,True,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,0.5762194048264342,202.5,40.0,True
3,Sara Evans,6,0.0,6.0,False,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,-0.8555353076012908,210.0,-240.0,True
3,Sara Evans,7,0.0,5.0,False,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,-0.8657199618370566,175.0,0.0,True
3,Sara Evans,8,0.0,4.0,False,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,-0.720321371034285,150.0,0.0,True
3,Sara Evans,9,0.0,2.0,False,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,-0.5838742081211422,131.25,0.0,True
3,Sara Evans,10,0.0,2.0,False,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,-0.44946657497549475,116.66666666666667,0.0,True
3,Sara Evans,11,,,False,Tony Dovolani,Singer/Rapper,35,Missouri,United States,Withdrew,6,-1,0.0,105.0,,False
3,Shanna Moakler,1,180.0,6.0,True,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-0.304953723671846,,,False
3,Shanna Moakler,2,220.0,5.0,True,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,0.14618284412319704,180.0,40.0,False
3,Shanna Moakler,3,,6.0,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-1.9559486840731777,200.0,-220.0,True
3,Shanna Moakler,4,,7.0,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-1.5201921944712258,133.33333333333334,0.0,True
3,Shanna Moakler,5,,4.0,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-1.2565748466696935,100.0,0.0,True
3,Shanna Moakler,6,,6.0,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-0.8555353076012908,80.0,0.0,True
3,Shanna Moakler,7,,5.0,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-0.8657199618370566,66.66666666666667,0.0,True
3,Shanna Moakler,8,,4.0,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-0.720321371034285,57.142857142857146,0.0,True
3,Shanna Moakler,9,,2.0,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-0.5838742081211422,50.0,0.0,True
3,Shanna Moakler,10,,2.0,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,-0.44946657497549475,44.44444444444444,0.0,True
3,Shanna Moakler,11,,,False,Jesse DeSoto,Model,31,Rhode Island,United States,Eliminated Week 2,10,2,0.0,40.0,,False
3,Tucker Carlson,1,120.0,10.0,True,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-1.7425927066962636,,,True
3,Tucker Carlson,2,,8.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-2.8018378456946107,120.0,-120.0,True
3,Tucker Carlson,3,,6.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-1.9559486840731777,60.0,0.0,True
3,Tucker Carlson,4,,7.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-1.5201921944712258,40.0,0.0,True
3,Tucker Carlson,5,,4.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-1.2565748466696935,30.0,0.0,True
3,Tucker Carlson,6,,6.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-0.8555353076012908,24.0,0.0,True
3,Tucker Carlson,7,,5.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-0.8657199618370566,20.0,0.0,True
3,Tucker Carlson,8,,4.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-0.720321371034285,17.142857142857142,0.0,True
3,Tucker Carlson,9,,2.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-0.5838742081211422,15.0,0.0,True
3,Tucker Carlson,10,,2.0,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,-0.44946657497549475,13.333333333333334,0.0,True
3,Tucker Carlson,11,,,False,Elena Grinenko,TV Personality,37,California,United States,Eliminated Week 1,11,1,0.0,12.0,,False
3,Vivica A. Fox,1,220.0,3.0,True,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,0.6534722650110991,,,False
3,Vivica A. Fox,2,240.0,3.0,True,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,0.414184725015725,220.0,20.0,False
3,Vivica A. Fox,3,270.0,1.0,True,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,0.850412471336164,230.0,30.0,False
3,Vivica A. Fox,4,240.0,4.0,True,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,0.5067307314904086,243.33333333333334,-30.0,False
3,Vivica A. Fox,5,,4.0,False,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,-1.2565748466696935,242.5,-240.0,True
3,Vivica A. Fox,6,,6.0,False,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,-0.8555353076012908,194.0,0.0,True
3,Vivica A. Fox,7,,5.0,False,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,-0.8657199618370566,161.66666666666666,0.0,True
3,Vivica A. Fox,8,,4.0,False,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,-0.720321371034285,138.57142857142858,0.0,True
3,Vivica A. Fox,9,,2.0,False,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,-0.5838742081211422,121.25,0.0,True
3,Vivica A. Fox,10,,2.0,False,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,-0.44946657497549475,107.77777777777777,0.0,True
3,Vivica A. Fox,11,,,False,Nick Kosovich,Actor/Actress,42,Indiana,United States,Eliminated Week 4,8,4,0.0,97.0,,False
3,Willa Ford,1,220.0,3.0,True,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,0.6534722650110991,,,False
3,Willa Ford,2,230.0,4.0,True,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,0.280183784569461,220.0,10.0,False
3,Willa Ford,3,220.0,3.0,True,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,0.33071596107517487,225.0,-10.0,False
3,Willa Ford,4,280.0,2.0,True,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,0.844551219150681,223.33333333333334,60.0,False
3,Willa Ford,5,270.0,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,0.8053186862634502,237.5,-10.0,False
3,Willa Ford,6,,6.0,False,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,-0.8555353076012908,244.0,-270.0,True
3,Willa Ford,7,,5.0,False,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,-0.8657199618370566,203.33333333333334,0.0,True
3,Willa Ford,8,,4.0,False,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,-0.720321371034285,174.28571428571428,0.0,True
3,Willa Ford,9,,2.0,False,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,-0.5838742081211422,152.5,0.0,True
3,Willa Ford,10,,2.0,False,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,-0.44946657497549475,135.55555555555554,0.0,True
3,Willa Ford,11,,,False,Maksim Chmerkoskiy,Singer/Rapper,25,Florida,United States,Eliminated Week 5,7,5,0.0,122.0,,False
4,Apolo Anton Ohno,1,210.0,3.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,0.6725875846772351,,,False
4,Apolo Anton Ohno,2,260.0,2.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,1.38732196678482,210.0,50.0,False
4,Apolo Anton Ohno,3,230.0,2.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,0.4537883689656437,235.0,-30.0,False
4,Apolo Anton Ohno,4,260.0,2.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,0.9188222695259435,233.33333333333334,30.0,False
4,Apolo Anton Ohno,5,300.0,1.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,1.2316768503861268,240.0,40.0,False
4,Apolo Anton Ohno,6,280.0,1.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,0.9990980501368822,252.0,-20.0,False
4,Apolo Anton Ohno,7,270.0,2.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,0.9408800285666233,256.6666666666667,-10.0,False
4,Apolo Anton Ohno,8,290.0,1.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,1.3181578149292927,258.57142857142856,20.0,False
4,Apolo Anton Ohno,9,295.0,2.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,1.2527565654153865,262.5,5.0,False
4,Apolo Anton Ohno,10,293.332,1.0,True,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,1.598099209916833,266.1111111111111,-1.6680000000000064,False
4,Apolo Anton Ohno,11,,,False,Julianne Hough,Athlete,24,Washington,United States,1st Place,1,999,0.0,268.8332,,False
4,Billy Ray Cyrus,1,130.0,9.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,-1.6949207133866333,,,True
4,Billy Ray Cyrus,2,210.0,5.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,-0.47371969597530406,130.0,80.0,False
4,Billy Ray Cyrus,3,210.0,3.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.16854996561581045,170.0,0.0,False
4,Billy Ray Cyrus,4,210.0,5.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.3924136776100384,183.33333333333334,0.0,False
4,Billy Ray Cyrus,5,170.0,7.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.08797691788472335,190.0,-40.0,False
4,Billy Ray Cyrus,6,210.0,5.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.4416302975242741,186.0,40.0,False
4,Billy Ray Cyrus,7,190.0,4.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.35984534425881376,190.0,-20.0,True
4,Billy Ray Cyrus,8,190.0,5.0,True,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.5688174550211677,190.0,0.0,True
4,Billy Ray Cyrus,9,,4.0,False,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,-0.7206390922413753,190.0,-190.0,True
4,Billy Ray Cyrus,10,,4.0,False,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,-0.5837904479405861,168.88888888888889,0.0,True
4,Billy Ray Cyrus,11,,,False,Karina Smirnoff,Singer/Rapper,45,Kentucky,United States,Eliminated Week 8,5,8,0.0,152.0,,False
4,Clyde Drexler,1,160.0,7.0,True,Elena Grinenko,Athlete,44,Louisiana,United States,Eliminated Week 5,8,5,-0.8071051016126827,,,False
4,Clyde Drexler,2,180.0,7.0,True,Elena Grinenko,Athlete,44,Louisiana,United States,Eliminated Week 5,8,5,-1.5903446936313785,160.0,20.0,True
